날짜,연도,월,일,요일,주말여부,공휴일,방학,날씨,날씨_kma_단순,평균기온,최저기온,최고기온,일강수량,강수여부,폭우,일조시간_시간,운영시간_시간,실입장객
2024-04-07,2024,4,7,6,1,0,0,맑음,기타,14.8,7.7,23.4,0.0,0,0,12.85,12.5,13047
2024-04-08,2024,4,8,0,0,0,0,흐림,기타,16.2,11.0,22.8,0.0,0,0,12.9,11.0,2576
2024-04-09,2024,4,9,1,0,0,0,맑음,기타,15.3,10.6,20.8,0.0,0,0,12.933333333333334,11.0,6073
2024-04-10,2024,4,10,2,0,1,0,흐림,기타,13.8,10.2,18.5,0.0,0,0,12.983333333333333,12.5,15573
2024-04-11,2024,4,11,3,0,0,0,비,비,15.5,11.7,21.1,0.0,0,0,13.016666666666667,11.0,2281
2024-04-12,2024,4,12,4,0,0,0,맑음,안개,17.2,12.0,24.2,0.0,0,0,13.066666666666666,12.0,5618
2024-04-13,2024,4,13,5,1,0,0,맑음,기타,19.1,11.2,27.3,0.0,0,0,13.1,12.5,16094
2024-04-14,2024,4,14,6,1,0,0,흐림,기타,20.8,13.6,29.4,0.0,0,0,13.133333333333333,12.5,11415
2024-04-15,2024,4,15,0,0,0,0,비,비,16.0,11.7,20.0,17.1,1,0,13.183333333333334,9.0,220
2024-04-16,2024,4,16,1,0,0,0,비,비,13.3,11.5,17.9,2.3,1,0,13.2,11.0,3112
2024-04-17,2024,4,17,2,0,0,0,흐림,안개,15.0,9.7,21.8,0.0,0,0,13.25,11.0,3015
2024-04-18,2024,4,18,3,0,0,0,맑음,기타,17.3,10.7,24.9,0.0,0,0,13.283333333333333,11.0,3863
2024-04-19,2024,4,19,4,0,0,0,흐림,안개,17.6,11.5,24.3,0.0,0,0,13.316666666666666,12.0,5686
2024-04-20,2024,4,20,5,1,0,0,비,비,14.9,13.0,17.2,4.8,1,0,13.366666666666667,12.5,4563
2024-04-21,2024,4,21,6,1,0,0,흐림,기타,17.2,13.3,21.7,0.0,0,0,13.4,12.5,10210
2024-04-22,2024,4,22,0,0,0,0,흐림,기타,18.8,15.0,24.1,0.0,0,0,13.433333333333334,11.0,3103
2024-04-23,2024,4,23,1,0,0,0,비,비,17.3,13.2,24.2,0.0,0,0,13.483333333333333,11.0,3068
2024-04-24,2024,4,24,2,0,0,0,비,비,13.2,11.0,16.5,9.0,1,0,13.516666666666667,11.0,2242
2024-04-25,2024,4,25,3,0,0,0,흐림,안개,14.4,10.3,20.8,0.0,0,0,13.55,11.0,4222
2024-04-26,2024,4,26,4,0,0,0,흐림,안개,17.8,11.4,26.0,0.0,0,0,13.583333333333334,12.0,6904
2024-04-27,2024,4,27,5,1,0,0,맑음,안개,18.2,11.5,26.2,0.0,0,0,13.616666666666667,12.5,18576
2024-04-28,2024,4,28,6,1,0,0,흐림,기타,20.7,13.0,28.9,0.0,0,0,13.65,12.5,13586
2024-04-29,2024,4,29,0,0,0,0,비,기타,20.9,16.9,26.1,0.0,0,0,13.683333333333334,11.0,3066
2024-04-30,2024,4,30,1,0,0,0,흐림,안개,18.6,16.0,22.5,0.0,0,0,13.716666666666667,11.0,7846
2024-05-01,2024,5,1,2,0,0,0,흐림,안개,18.5,13.9,24.0,0.0,0,0,13.75,13.0,18208
2024-05-02,2024,5,2,3,0,0,0,맑음,기타,18.1,12.4,23.7,0.0,0,0,13.783333333333333,11.0,5809
2024-05-03,2024,5,3,4,0,0,0,맑음,기타,19.7,12.2,27.9,0.0,0,0,13.833333333333334,12.0,9688
2024-05-04,2024,5,4,5,1,0,0,흐림,비,21.4,14.6,28.5,0.0,0,0,13.866666666666667,13.0,20670
2024-05-05,2024,5,5,6,1,1,0,비,비,17.8,15.7,20.6,48.3,1,1,13.9,10.0,975
2024-05-06,2024,5,6,0,0,1,0,비,비,13.9,13.4,15.7,12.3,1,0,13.933333333333334,9.5,1620
2024-05-07,2024,5,7,1,0,0,0,비,비,13.3,12.2,15.0,2.4,1,0,13.966666666666667,9.0,1661
2024-05-08,2024,5,8,2,0,0,0,맑음,기타,14.7,9.0,21.4,0.0,0,0,13.983333333333333,11.0,3888
2024-05-09,2024,5,9,3,0,0,0,맑음,기타,16.1,10.9,21.8,0.0,0,0,14.016666666666667,11.0,4193
2024-05-10,2024,5,10,4,0,0,0,맑음,안개,17.9,12.5,23.8,0.0,0,0,14.05,12.0,11182
2024-05-11,2024,5,11,5,1,0,0,비,비,17.0,14.0,22.0,31.7,1,1,14.083333333333334,10.5,5989
2024-05-12,2024,5,12,6,1,0,0,흐림,안개,16.6,11.9,21.6,0.0,0,0,14.116666666666667,12.5,11616
2024-05-13,2024,5,13,0,0,0,0,맑음,기타,18.3,11.9,24.5,0.0,0,0,14.15,11.0,4233
2024-05-14,2024,5,14,1,0,0,0,맑음,기타,18.8,12.7,24.7,0.0,0,0,14.166666666666666,11.0,9775
2024-05-15,2024,5,15,2,0,1,0,비,비,12.6,7.2,18.8,20.6,1,0,14.2,9.5,4706
2024-05-16,2024,5,16,3,0,0,0,맑음,비,13.7,6.9,19.8,0.1,1,0,14.216666666666667,11.0,3778
2024-05-17,2024,5,17,4,0,0,0,흐림,안개,18.3,10.8,24.9,0.0,0,0,14.25,12.0,6202
2024-05-18,2024,5,18,5,1,0,0,맑음,기타,20.7,16.0,26.5,0.0,0,0,14.283333333333333,12.5,19326
2024-05-19,2024,5,19,6,1,0,0,맑음,기타,21.5,15.9,27.9,0.0,0,0,14.3,12.5,12288
2024-05-20,2024,5,20,0,0,0,0,비,안개,19.4,16.8,22.8,0.0,0,0,14.333333333333334,11.0,2540
2024-05-21,2024,5,21,1,0,0,0,흐림,안개,21.7,16.3,28.3,0.0,0,0,14.366666666666667,11.0,2986
2024-05-22,2024,5,22,2,0,0,0,흐림,안개,20.5,16.4,25.5,0.0,0,0,14.366666666666667,11.0,3294
2024-05-23,2024,5,23,3,0,0,0,맑음,안개,20.2,15.8,26.4,0.0,0,0,14.4,11.0,3755
2024-05-24,2024,5,24,4,0,0,0,흐림,안개,20.1,15.7,24.7,0.0,0,0,14.433333333333334,12.0,6667
2024-05-25,2024,5,25,5,1,0,0,흐림,안개,21.4,18.7,24.7,0.0,0,0,14.45,12.5,14795
2024-05-26,2024,5,26,6,1,0,0,비,비,19.9,17.0,23.7,8.7,1,0,14.483333333333333,10.5,3942
2024-05-27,2024,5,27,0,0,0,0,흐림,안개,18.5,14.1,22.6,0.0,0,0,14.483333333333333,11.0,1931
2024-05-28,2024,5,28,1,0,0,0,맑음,기타,20.4,14.3,26.1,0.0,0,0,14.516666666666667,11.0,3380
2024-05-29,2024,5,29,2,0,0,0,흐림,기타,21.2,15.4,26.8,0.0,0,0,14.533333333333333,11.0,3338
2024-05-30,2024,5,30,3,0,0,0,흐림,기타,20.7,16.2,24.6,0.0,0,0,14.55,11.0,3730
2024-05-31,2024,5,31,4,0,0,0,비,비,20.4,16.9,25.4,1.0,1,0,14.566666666666666,12.0,7040
2024-06-01,2024,6,1,5,1,0,0,흐림,비,20.7,17.5,25.2,0.0,0,0,14.6,12.5,12347
2024-06-02,2024,6,2,6,1,0,0,맑음,기타,20.4,15.7,25.8,0.0,0,0,14.6,12.5,10618
2024-06-03,2024,6,3,0,0,0,0,맑음,기타,22.2,15.7,28.7,0.0,0,0,14.616666666666667,11.0,2208
2024-06-04,2024,6,4,1,0,0,0,맑음,기타,22.8,16.3,29.3,0.0,0,0,14.65,11.0,2021
2024-06-05,2024,6,5,2,0,0,0,흐림,기타,23.6,18.1,30.1,0.0,0,0,14.65,11.0,3826
2024-06-06,2024,6,6,3,0,1,0,흐림,안개,24.1,19.3,31.4,0.0,0,0,14.666666666666666,12.5,15992
2024-06-07,2024,6,7,4,0,0,0,비,비,23.1,18.3,28.0,0.8,1,0,14.666666666666666,12.0,16412
2024-06-08,2024,6,8,5,1,0,0,비,비,20.3,17.9,25.0,16.9,1,0,14.683333333333334,12.5,5888
2024-06-09,2024,6,9,6,1,0,0,흐림,안개,22.9,17.4,28.8,0.0,0,0,14.7,12.5,8292
2024-06-10,2024,6,10,0,0,0,0,맑음,안개,24.7,19.0,31.1,0.0,0,0,14.716666666666667,11.0,1688
2024-06-11,2024,6,11,1,0,0,0,흐림,안개,25.4,21.7,31.6,0.0,0,0,14.716666666666667,11.0,1241
2024-06-12,2024,6,12,2,0,0,0,흐림,기타,24.8,19.2,31.8,0.0,0,0,14.733333333333333,11.0,1491
2024-06-13,2024,6,13,3,0,0,0,맑음,기타,26.4,20.0,32.8,0.0,0,0,14.733333333333333,11.0,1341
2024-06-14,2024,6,14,4,0,0,0,비,기타,26.3,21.4,33.0,0.0,0,0,14.75,12.0,3166
2024-06-15,2024,6,15,5,1,0,0,비,비,24.2,21.8,28.2,6.1,1,0,14.75,12.5,16520
2024-06-16,2024,6,16,6,1,0,0,맑음,안개,24.3,19.9,29.5,0.0,0,0,14.75,12.5,16675
2024-06-17,2024,6,17,0,0,0,0,흐림,기타,24.8,18.9,30.2,0.0,0,0,14.766666666666667,11.0,1645
2024-06-18,2024,6,18,1,0,0,0,맑음,기타,26.0,20.4,32.9,0.0,0,0,14.75,11.0,1632
2024-06-19,2024,6,19,2,0,0,0,흐림,기타,28.8,21.4,35.8,0.0,0,0,14.75,11.0,1512
2024-06-20,2024,6,20,3,0,0,0,흐림,기타,29.4,23.4,35.4,0.0,0,0,14.766666666666667,11.0,1304
2024-06-21,2024,6,21,4,0,0,0,흐림,기타,28.1,22.9,33.9,0.0,0,0,14.766666666666667,12.0,2900
2024-06-22,2024,6,22,5,1,0,0,비,비,24.2,22.6,26.1,16.5,1,0,14.766666666666667,12.5,4124
2024-06-23,2024,6,23,6,1,0,0,흐림,비,25.1,22.5,30.1,5.1,1,0,14.75,12.5,7602
2024-06-24,2024,6,24,0,0,0,0,흐림,비,24.3,21.2,27.9,0.0,0,0,14.75,11.0,1323
2024-06-25,2024,6,25,1,0,0,0,흐림,기타,22.9,19.1,27.2,0.0,0,0,14.75,11.0,1594
2024-06-26,2024,6,26,2,0,0,0,맑음,기타,24.9,18.9,31.6,0.0,0,0,14.75,11.0,1581
2024-06-27,2024,6,27,3,0,0,0,흐림,기타,26.3,20.6,31.6,0.0,0,0,14.733333333333333,11.0,1669
2024-06-28,2024,6,28,4,0,0,0,맑음,기타,26.6,21.3,32.5,0.0,0,0,14.733333333333333,12.0,4089
2024-06-29,2024,6,29,5,1,0,0,비,비,26.7,21.6,32.3,38.3,1,1,14.716666666666667,11.5,8429
2024-06-30,2024,6,30,6,1,0,0,비,비,23.5,22.0,24.9,32.2,1,1,14.716666666666667,12.5,4241
2024-07-01,2024,7,1,0,0,0,1,흐림,안개,26.3,22.0,31.3,0.0,0,0,14.716666666666667,11.0,1238
2024-07-02,2024,7,2,1,0,0,1,비,비,23.2,21.9,25.2,65.1,1,1,14.7,7.0,35
2024-07-03,2024,7,3,2,0,0,1,비,비,24.7,23.6,25.9,0.8,1,0,14.7,11.0,921
2024-07-04,2024,7,4,3,0,0,1,비,비,26.8,23.2,30.6,3.6,1,0,14.683333333333334,11.0,850
2024-07-05,2024,7,5,4,0,0,1,비,비,23.4,21.3,26.1,4.1,1,0,14.683333333333334,12.0,2441
2024-07-06,2024,7,6,5,1,0,1,비,비,25.1,22.1,30.0,2.8,1,0,14.65,12.5,3703
2024-07-07,2024,7,7,6,1,0,1,비,비,24.4,21.5,28.2,28.7,1,0,14.633333333333333,12.5,5462
2024-07-08,2024,7,8,0,0,0,1,비,비,23.8,23.1,24.5,21.1,1,0,14.633333333333333,8.0,176
2024-07-09,2024,7,9,1,0,0,1,비,비,24.5,22.7,26.7,0.3,1,0,14.616666666666667,9.0,270
2024-07-10,2024,7,10,2,0,0,1,비,비,26.6,22.7,31.1,1.4,1,0,14.6,11.0,572
2024-07-11,2024,7,11,3,0,0,1,흐림,안개,25.7,23.3,28.9,0.0,0,0,14.583333333333334,11.0,1157
2024-07-12,2024,7,12,4,0,0,1,흐림,안개,25.6,21.8,30.2,0.0,0,0,14.55,12.0,2141
2024-07-13,2024,7,13,5,1,0,1,맑음,비,28.1,23.5,33.3,0.0,0,0,14.55,12.5,14875
2024-07-14,2024,7,14,6,1,0,1,비,비,28.4,24.9,32.1,0.4,1,0,14.533333333333333,12.5,9809
2024-07-15,2024,7,15,0,0,0,1,흐림,비,28.4,24.5,31.3,0.0,0,0,14.5,11.0,1032
2024-07-16,2024,7,16,1,0,0,1,비,비,27.0,24.6,30.7,17.0,1,0,14.5,9.0,424
2024-07-17,2024,7,17,2,0,0,1,비,비,25.4,24.1,28.1,98.8,1,1,14.466666666666667,9.0,145
2024-07-18,2024,7,18,3,0,0,1,비,비,24.3,23.1,25.6,128.8,1,1,14.433333333333334,8.0,23
2024-07-19,2024,7,19,4,0,0,1,비,비,27.0,24.2,30.8,0.1,1,0,14.416666666666666,12.0,1798
2024-07-20,2024,7,20,5,1,0,1,비,비,27.2,25.1,30.6,14.9,1,0,14.4,12.5,2757
2024-07-21,2024,7,21,6,1,0,1,비,비,26.5,22.5,29.8,8.5,1,0,14.366666666666667,12.5,3333
2024-07-22,2024,7,22,0,0,0,1,비,비,26.6,24.3,27.9,79.9,1,1,14.35,9.0,418
2024-07-23,2024,7,23,1,0,0,1,비,비,26.4,25.8,27.3,2.0,1,0,14.316666666666666,8.0,207
2024-07-24,2024,7,24,2,0,0,1,비,비,28.1,26.0,30.9,14.7,1,0,14.283333333333333,11.0,910
2024-07-25,2024,7,25,3,0,0,1,비,비,28.8,25.4,32.2,25.3,1,0,14.266666666666667,11.0,1504
2024-07-26,2024,7,26,4,0,0,1,비,비,28.7,25.2,32.7,5.5,1,0,14.25,12.0,1674
2024-07-27,2024,7,27,5,1,0,1,비,비,28.9,27.5,31.7,33.5,1,1,14.216666666666667,12.5,3641
2024-07-28,2024,7,28,6,1,0,1,흐림,비,29.2,27.3,32.2,0.0,0,0,14.183333333333334,12.5,5775
2024-07-29,2024,7,29,0,0,0,1,비,비,27.4,26.8,27.8,0.0,0,0,14.15,12.0,4724
2024-07-30,2024,7,30,1,0,0,1,흐림,기타,28.6,26.3,31.9,0.0,0,0,14.133333333333333,12.0,4947
2024-07-31,2024,7,31,2,0,0,1,흐림,기타,29.4,27.0,33.3,0.0,0,0,14.1,12.0,5092
2024-08-01,2024,8,1,3,0,0,1,흐림,비,29.9,27.3,33.2,0.3,1,0,14.066666666666666,12.0,4756
2024-08-02,2024,8,2,4,0,0,1,비,안개,29.6,28.2,32.5,0.0,0,0,14.033333333333333,12.0,4345
2024-08-03,2024,8,3,5,1,0,1,흐림,안개,30.2,27.2,34.2,0.0,0,0,14.0,12.5,4671
2024-08-04,2024,8,4,6,1,0,1,흐림,기타,31.8,27.3,36.2,0.0,0,0,13.966666666666667,12.5,3111
2024-08-05,2024,8,5,0,0,0,1,비,비,30.0,26.9,33.7,1.3,1,0,13.95,12.0,1519
2024-08-06,2024,8,6,1,0,0,1,비,비,29.5,25.6,33.5,0.0,0,0,13.916666666666666,12.0,1470
2024-08-07,2024,8,7,2,0,0,1,비,비,29.6,27.2,33.4,3.4,1,0,13.883333333333333,12.0,1459
2024-08-08,2024,8,8,3,0,0,1,비,비,28.5,26.9,31.6,0.0,0,0,13.85,12.0,1538
2024-08-09,2024,8,9,4,0,0,1,비,기타,29.3,25.6,33.6,0.0,0,0,13.816666666666666,12.0,2508
2024-08-10,2024,8,10,5,1,0,1,흐림,기타,30.0,26.4,33.6,0.0,0,0,13.783333333333333,12.5,4968
2024-08-11,2024,8,11,6,1,0,1,흐림,기타,30.8,27.8,34.4,0.0,0,0,13.733333333333333,12.5,3954
2024-08-12,2024,8,12,0,0,0,1,흐림,기타,31.1,28.2,34.1,0.0,0,0,13.716666666666667,12.0,1507
2024-08-13,2024,8,13,1,0,0,1,비,비,31.3,28.1,36.4,0.0,0,0,13.683333333333334,12.0,1485
2024-08-14,2024,8,14,2,0,0,1,흐림,비,30.0,27.3,34.9,3.0,1,0,13.65,12.0,1994
2024-08-15,2024,8,15,3,0,1,1,흐림,비,29.2,26.7,34.6,6.4,1,0,13.616666666666667,12.5,5174
2024-08-16,2024,8,16,4,0,0,1,흐림,비,29.8,26.8,34.3,0.0,0,0,13.566666666666666,12.0,3193
2024-08-17,2024,8,17,5,1,0,1,흐림,비,29.8,27.2,34.0,11.0,1,0,13.533333333333333,12.5,5472
2024-08-18,2024,8,18,6,1,0,1,비,비,29.5,27.0,33.9,0.0,0,0,13.516666666666667,12.5,3515
2024-08-19,2024,8,19,0,0,0,1,흐림,비,29.7,26.3,35.3,2.3,1,0,13.466666666666667,11.0,1826
2024-08-20,2024,8,20,1,0,0,1,흐림,비,31.4,27.0,35.4,0.0,0,0,13.433333333333334,11.0,682
2024-08-21,2024,8,21,2,0,0,1,비,비,28.4,26.9,30.8,42.2,1,1,13.4,8.0,92
2024-08-22,2024,8,22,3,0,0,1,비,비,28.6,27.1,30.3,0.6,1,0,13.35,11.0,248
2024-08-23,2024,8,23,4,0,0,1,흐림,비,28.4,26.4,31.8,0.0,0,0,13.316666666666666,12.0,1728
2024-08-24,2024,8,24,5,1,0,1,비,비,27.6,25.1,30.9,2.0,1,0,13.283333333333333,12.5,9477
2024-08-25,2024,8,25,6,1,0,1,흐림,안개,28.5,24.9,32.7,0.0,0,0,13.25,12.5,5131
2024-08-26,2024,8,26,0,0,0,1,비,비,28.1,25.6,30.6,0.0,0,0,13.216666666666667,11.0,771
2024-08-27,2024,8,27,1,0,0,1,비,비,26.5,24.6,30.3,0.3,1,0,13.166666666666666,9.0,619
2024-08-28,2024,8,28,2,0,0,1,맑음,기타,28.2,23.0,33.2,0.0,0,0,13.133333333333333,9.0,685
2024-08-29,2024,8,29,3,0,0,1,맑음,기타,28.4,23.4,33.5,0.0,0,0,13.083333333333334,9.0,741
2024-08-30,2024,8,30,4,0,0,1,맑음,기타,28.0,23.7,32.9,0.0,0,0,13.05,12.0,2528
2024-08-31,2024,8,31,5,1,0,1,맑음,기타,27.6,22.6,33.0,0.0,0,0,13.033333333333333,12.5,8023
2024-09-01,2024,9,1,6,1,0,0,흐림,안개,27.1,24.6,31.6,0.0,0,0,12.983333333333333,12.0,5891
2024-09-02,2024,9,2,0,0,0,0,비,비,24.5,22.2,26.9,2.7,1,0,12.95,11.0,761
2024-09-03,2024,9,3,1,0,0,0,흐림,기타,27.0,23.2,32.0,0.0,0,0,12.9,9.0,845
2024-09-04,2024,9,4,2,0,0,0,흐림,기타,27.9,23.2,33.3,0.0,0,0,12.866666666666667,9.0,1604
2024-09-05,2024,9,5,3,0,0,0,비,비,26.3,25.6,28.8,6.9,1,0,12.816666666666666,9.0,2325
2024-09-06,2024,9,6,4,0,0,0,비,비,24.0,23.3,25.7,0.7,1,0,12.8,12.0,2659
2024-09-07,2024,9,7,5,1,0,0,흐림,비,26.5,22.8,31.3,0.0,0,0,12.75,12.5,14585
2024-09-08,2024,9,8,6,1,0,0,맑음,기타,27.2,22.6,32.8,0.0,0,0,12.716666666666667,12.5,7138
2024-09-09,2024,9,9,0,0,0,0,흐림,기타,28.5,24.1,34.1,0.0,0,0,12.666666666666666,11.0,1460
2024-09-10,2024,9,10,1,0,0,0,맑음,기타,29.4,25.6,33.9,0.0,0,0,12.633333333333333,11.0,2297
2024-09-11,2024,9,11,2,0,0,0,비,비,29.0,25.4,34.6,0.4,1,0,12.583333333333334,11.0,1215
2024-09-12,2024,9,12,3,0,0,0,비,비,25.4,24.8,27.1,32.7,1,1,12.55,9.0,836
2024-09-13,2024,9,13,4,0,0,0,비,비,25.9,24.2,28.0,7.6,1,0,12.516666666666667,10.0,703
2024-09-14,2024,9,14,5,1,0,0,비,비,28.0,25.2,32.2,0.0,0,0,12.466666666666667,12.5,6166
2024-09-15,2024,9,15,6,1,0,0,흐림,기타,27.5,24.2,32.4,0.0,0,0,12.433333333333334,12.5,11532
2024-09-16,2024,9,16,0,0,1,0,흐림,비,26.8,21.3,32.2,9.5,1,0,12.383333333333333,12.5,13017
2024-09-17,2024,9,17,1,0,1,0,비,기타,28.6,25.8,33.2,0.0,0,0,12.35,12.5,9221
2024-09-18,2024,9,18,2,0,1,0,흐림,비,29.4,26.5,33.6,0.7,1,0,12.316666666666666,12.5,5393
2024-09-19,2024,9,19,3,0,0,0,흐림,기타,29.1,25.6,32.6,0.0,0,0,12.283333333333333,11.0,1711
2024-09-20,2024,9,20,4,0,0,0,비,비,25.0,17.9,28.6,54.5,1,1,12.233333333333333,9.0,607
2024-09-21,2024,9,21,5,1,0,0,비,비,19.3,17.1,21.9,27.0,1,0,12.2,12.5,5857
2024-09-22,2024,9,22,6,1,0,0,흐림,기타,21.0,16.9,26.7,0.0,0,0,12.15,12.5,11375
2024-09-23,2024,9,23,0,0,0,0,맑음,기타,20.8,16.6,26.1,0.0,0,0,12.1,11.0,2622
2024-09-24,2024,9,24,1,0,0,0,맑음,기타,21.0,15.6,26.9,0.0,0,0,12.066666666666666,11.0,4295
2024-09-25,2024,9,25,2,0,0,0,흐림,비,23.3,18.6,27.3,0.0,0,0,12.033333333333333,11.0,3270
2024-09-26,2024,9,26,3,0,0,0,흐림,비,23.6,21.1,28.0,1.2,1,0,12.0,11.0,4305
2024-09-27,2024,9,27,4,0,0,0,흐림,기타,22.7,19.1,28.0,0.0,0,0,11.95,12.0,7128
2024-09-28,2024,9,28,5,1,0,0,흐림,기타,23.2,19.2,27.9,0.0,0,0,11.916666666666666,12.5,18027
2024-09-29,2024,9,29,6,1,0,0,맑음,기타,23.5,19.1,29.0,0.0,0,0,11.866666666666667,12.5,12018
2024-09-30,2024,9,30,0,0,0,0,흐림,기타,23.0,18.3,28.5,0.0,0,0,11.833333333333334,12.5,4134
2024-10-01,2024,10,1,1,0,1,0,비,비,18.3,13.3,21.7,2.5,1,0,11.783333333333333,12.5,10708
2024-10-02,2024,10,2,2,0,0,0,맑음,기타,14.9,11.6,19.9,0.0,0,0,11.766666666666667,12.5,5625
2024-10-03,2024,10,3,3,0,1,0,맑음,기타,16.4,10.8,22.5,0.0,0,0,11.716666666666667,12.5,18916
2024-10-04,2024,10,4,4,0,0,0,맑음,기타,17.6,11.9,24.2,0.0,0,0,11.683333333333334,12.5,15466
2024-10-05,2024,10,5,5,1,0,0,흐림,기타,17.5,11.6,24.4,0.0,0,0,11.633333333333333,12.5,14871
2024-10-06,2024,10,6,6,1,0,0,비,비,15.4,12.3,17.9,0.0,0,0,11.6,12.5,7149
2024-10-07,2024,10,7,0,0,0,0,흐림,안개,16.9,14.0,20.7,0.0,0,0,11.55,11.0,2390
2024-10-08,2024,10,8,1,0,0,0,맑음,안개,17.7,12.7,23.9,0.0,0,0,11.516666666666667,11.0,11337
2024-10-09,2024,10,9,2,0,1,0,흐림,기타,18.8,13.9,24.4,0.0,0,0,11.466666666666667,12.5,14807
2024-10-10,2024,10,10,3,0,0,0,비,비,18.8,15.3,24.1,0.0,0,0,11.433333333333334,11.0,3780
2024-10-11,2024,10,11,4,0,0,0,맑음,안개,18.6,13.9,24.4,0.0,0,0,11.383333333333333,12.0,12572
2024-10-12,2024,10,12,5,1,0,0,맑음,안개,18.3,13.4,24.7,0.0,0,0,11.366666666666667,12.5,19163
2024-10-13,2024,10,13,6,1,0,0,흐림,기타,18.3,12.6,22.6,0.0,0,0,11.333333333333334,12.5,10839
